"Day","Product variant SKU","Product ID","Orders","Gross sales","Discounts","Returns","Net sales","Shipping charges","Duties","Additional fees","Taxes","Total sales","Net items sold","Day (previous_period)","Orders (previous_period)","Gross sales (previous_period)","Discounts (previous_period)","Returns (previous_period)","Net sales (previous_period)","Shipping charges (previous_period)","Duties (previous_period)","Additional fees (previous_period)","Taxes (previous_period)","Total sales (previous_period)","Net items sold (previous_period)","Orders (previous_period) ","Gross sales (previous_period) ","Discounts (previous_period) ","Returns (previous_period) ","Net sales (previous_period) ","Shipping charges (previous_period) ","Duties (previous_period) ","Additional fees (previous_period) ","Taxes (previous_period) ","Total sales (previous_period) ","Net items sold (previous_period) "
"2026-05-08","CR233-34",8073717579963,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","STP4-36",8279997579451,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","JR34-34",8225071530171,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","JR6-34",7980599967931,2,3980,0,0,3980,0,0,0,0,3980,2,"2026-04-13",1,1790,0,0,1790,0,0,0,0,1790,1,100,122.346,,,122.346,,,,,122.346,100
"2026-05-08","CMK93",7774907400379,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2966.5,0,0,2966.5,0,0,0,0,2966.5,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","CMPV231",8387909943483,1,3790.5,0,0,3790.5,0,0,0,0,3790.5,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PVRT3-32",8136055783611,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-13",1,2590,0,0,2590,0,0,0,0,2590,1,0,0,,,0,,,,,0,0
"2026-05-08","C227-46",8106795499707,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PV184-46",7993012224187,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PV17-46",7903698190523,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","BD7-34",8220304769211,1,1590,0,0,1590,0,0,0,0,1590,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PVR192-34",8071059800251,3,6870,0,0,6870,0,0,0,0,6870,3,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","JR6-30",7980599967931,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-13",1,1790,0,0,1790,0,0,0,0,1790,1,0,11.173,,,11.173,,,,,11.173,0
"2026-05-08","J9-34",8027366359227,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","K180-34",8225222394043,2,3115.35,0,0,3115.35,0,0,0,0,3115.35,2,"2026-04-13",1,1990,0,0,1990,0,0,0,0,1990,1,100,56.55,,,56.55,,,,,56.55,100
"2026-05-08","PV10-38",7903698157755,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-13",1,1990,0,0,1990,0,0,0,0,1990,1,0,-5.025,,,-5.025,,,,,-5.025,0
"2026-05-08","K175-38",8225168523451,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","PT11-40",8197334630587,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","PV175-34",8008724644027,1,1590,0,0,1590,0,0,0,0,1590,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PVRM1-30",8248603771067,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PVR205-38",8211440468155,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","CMPV222",8061863854267,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2793,0,0,2793,0,0,0,0,2793,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","JR10-40",7980574605499,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","PVRM3-38",8248608751803,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2290,0,0,2290,0,0,0,0,2290,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","JR11-44",8008514175163,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PVRT4-34",8136379990203,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-13",1,2590,0,0,2590,0,0,0,0,2590,1,0,0,,,0,,,,,0,0
"2026-05-08","CHR5-36",8275974226107,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","K171-40",8014351597755,3,5970,0,0,5970,0,0,0,0,5970,3,"2026-04-13",1,1790,0,0,1790,0,0,0,0,1790,1,200,233.519,,,233.519,,,,,233.519,200
"2026-05-08","K174-30",8225154105531,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","K171-32",8014351597755,3,5970,0,0,5970,0,0,0,0,5970,3,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PT6-40",8017495785659,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","CMPV226",8061875191995,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2793,0,0,2793,0,0,0,0,2793,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","PVR189-48",8071058456763,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PV134-30",7909943967931,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","JR25-30",8154535559355,2,5180,0,0,5180,0,0,0,0,5180,2,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","JR10-32",7980574605499,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-13",1,1790,0,0,1790,0,0,0,0,1790,1,0,11.173,,,11.173,,,,,11.173,0
"2026-05-08","PVRM3-36",8248608751803,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","STP6-40",8279997743291,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","K134-36",7903686328507,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","J10-32",7181458833595,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","JR23-36",8154531135675,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","J12-34",8153474269371,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1590,0,0,1590,0,0,0,0,1590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","JR39-38",8299889950907,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","STP2-40",8279995318459,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","LP10-34",8276466368699,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","K163-32",8030142955707,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","JR36-34",8225088635067,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PT10-40",8017630658747,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","CMPV215",8061852811451,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2793,0,0,2793,0,0,0,0,2793,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","BT2-M",8125062447291,5,6450,0,0,6450,0,0,0,0,6450,5,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PVR20-42",8141171884219,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","CR234-40",8073717350587,1,1590,0,0,1590,0,0,0,0,1590,1,"2026-04-13",1,1590,0,0,1590,0,0,0,0,1590,1,0,0,,,0,,,,,0,0
"2026-05-08","J12-40",8153474269371,1,1590,0,0,1590,0,0,0,0,1590,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PT10-32",8017630658747,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","K163-40",8030142955707,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2290,0,0,2290,0,0,0,0,2290,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","JR9-36",8004700438715,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",2,5180,0,0,5180,0,0,0,0,5180,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","PV182-46",7993011175611,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","K165-32",8030144954555,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-13",1,2290,0,0,2290,0,0,0,0,2290,1,0,0,,,0,,,,,0,0
"2026-05-08","PVR187-42",8071057506491,2,4580,0,0,4580,0,0,0,0,4580,2,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PVR192-30",8071059800251,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PV51-38",7903698780347,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","J10-42",7181458833595,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","CMK171",7995116814523,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2617.5,0,0,2617.5,0,0,0,0,2617.5,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","PV177-34",8008727003323,1,1590,0,0,1590,0,0,0,0,1590,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PVR188-46",8071058129083,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","K18-34",7903685214395,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-13",1,1790,0,0,1790,0,0,0,0,1790,1,0,5.586,,,5.586,,,,,5.586,0
"2026-05-08","K182-30",8225238319291,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","SR12-36",8029746135227,1,990,0,0,990,0,0,0,0,990,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","K176-40",8225177960635,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","JR11-34",8008514175163,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","K18-48",7903685214395,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-13",1,1790,0,0,1790,0,0,0,0,1790,1,0,5.586,,,5.586,,,,,5.586,0
"2026-05-08","PVR168-38",8092464447675,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","PVR104-40",8092463431867,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","JR25-32",8154535559355,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",2,5180,0,0,5180,0,0,0,0,5180,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","JR10-42",7980574605499,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-13",1,1790,0,0,1790,0,0,0,0,1790,1,0,11.173,,,11.173,,,,,11.173,0
"2026-05-08","LP11-38",8276466860219,2,5970,0,0,5970,0,0,0,0,5970,3,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","JR11-46",8008514175163,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","K18-38",7903685214395,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","JR38-32",8278097559739,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","PVR104-36",8092463431867,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","LP9-32",8276468531387,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PT9-46",8017629053115,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","PVR190-34",8071058620603,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","LP14-34",8276467810491,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","LP8-44",8276468433083,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","STP2-30",8279995318459,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","PV134-36",7909943967931,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","SS12-L",8076569116859,1,990,0,0,990,0,0,0,0,990,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PVR191-40",8071059407035,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2290,0,0,2290,0,0,0,0,2290,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","J16-34",7171932618939,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","CMSL1",8073784033467,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,4740.5,0,0,4740.5,0,0,0,0,4740.5,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","JR36-44",8225088635067,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","J13-30",8153469976763,1,1590,0,0,1590,0,0,0,0,1590,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","K163-42",8030142955707,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PVRM1-38",8248603771067,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2290,0,0,2290,0,0,0,0,2290,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","LP10-44",8276466368699,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PVRM2-38",8248608555195,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2290,0,0,2290,0,0,0,0,2290,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","K133-42",7992980111547,1,1490,0,0,1490,0,0,0,0,1490,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","JR32-36",8201410248891,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","K165-42",8030144954555,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-13",1,2290,0,0,2290,0,0,0,0,2290,1,0,0,,,0,,,,,0,0
"2026-05-08","CR233-40",8073717579963,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PV134-38",7909943967931,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-13",1,1990,0,0,1990,0,0,0,0,1990,1,0,-5.025,,,-5.025,,,,,-5.025,0
"2026-05-08","LP10-36",8276466368699,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","JR17-42",8018473943227,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PVRM1-36",8248603771067,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PT5-36",8017628922043,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","JOG6-S",8178692292795,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1245,0,0,1245,0,0,0,0,1245,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","K189-40",8279989289147,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","K152-36",7903697338555,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PT7-40",8017629806779,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PV10-32",7903698157755,2,3780,0,0,3780,0,0,0,0,3780,2,"2026-04-13",2,3980,0,0,3980,0,0,0,0,3980,2,0,-5.025,,,-5.025,,,,,-5.025,0
"2026-05-08","JR20-36",8154527924411,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",2,5180,0,0,5180,0,0,0,0,5180,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","PVR189-36",8071058456763,2,4580,0,0,4580,0,0,0,0,4580,2,"2026-04-13",1,2290,0,0,2290,0,0,0,0,2290,1,100,100,,,100,,,,,100,100
"2026-05-08","JR37-36",8160085475515,2,5180,0,0,5180,0,0,0,0,5180,2,"2026-04-13",2,5180,0,0,5180,0,0,0,0,5180,2,0,0,,,0,,,,,0,0
"2026-05-08","PVRT5-32",8136385167547,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","JR35-40",8225084899515,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1490,0,0,1490,0,0,0,0,1490,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","JR29-36",8201410052283,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1490,0,0,1490,0,0,0,0,1490,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","LP7-34",8276468138171,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","K173-38",8090004619451,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1490,0,0,1490,0,0,0,0,1490,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","JOG5-M",8178649497787,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1245,0,0,1245,0,0,0,0,1245,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","PVR104-32",8092463431867,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","K160-38",7992986894523,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","JR29-44",8201410052283,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1490,0,0,1490,0,0,0,0,1490,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","LP7-44",8276468138171,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PT7-34",8017629806779,2,3980,0,0,3980,0,0,0,0,3980,2,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","K2-38",7903686459579,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","K171-38",8014351597755,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","JR35-32",8225084899515,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1490,0,0,1490,0,0,0,0,1490,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","JR37-44",8160085475515,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PV24-32",7903697928379,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","K182-38",8225238319291,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","K164-36",8030145773755,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",2,4580,0,0,4580,0,0,0,0,4580,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","JR30-36",7980574867643,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","PV10-40",7903698157755,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",2,3980,0,0,3980,0,0,0,0,3980,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","CR233-32",8073717579963,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","LP7-38",8276468138171,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","J2-40",7181458440379,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PVR36-36",8092463694011,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","K2-34",7903686459579,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","CHR3-32",8275992281275,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-13",1,1990,0,0,1990,0,0,0,0,1990,1,0,0,,,0,,,,,0,0
"2026-05-08","J2-42",7181458440379,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","CMPV225",8061872373947,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2793,0,0,2793,0,0,0,0,2793,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","K153-36",8030314070203,3,5970,0,0,5970,0,0,0,0,5970,3,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","PT16-34",8198126960827,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-13",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-08","K163-38",8030142955707,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-13",1,2290,0,0,2290,0,0,0,0,2290,1,0,0,,,0,,,,,0,0
"2026-05-08","PVRT6-32",8136390901947,3,7770,0,0,7770,0,0,0,0,7770,3,"2026-04-13",1,2590,0,0,2590,0,0,0,0,2590,1,200,200,,,200,,,,,200,200
"2026-05-08","K133-38",7992980111547,1,1490,0,0,1490,0,0,0,0,1490,1,"2026-04-13",1,1990,0,0,1990,0,0,0,0,1990,1,0,-25.125,,,-25.125,,,,,-25.125,0
"2026-05-08","K165-38",8030144954555,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2290,0,0,2290,0,0,0,0,2290,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-08","STP4-34",8279997579451,0,0,0,0,0,0,0,0,0,0,0,"2026-04-13",1,2590,0,-2590,0,0,0,0,0,0,0,-100,-100,,100,,,,,,,
